_id,State/UT Name,PC NO,PC NAME,TOTAL ELECTORS IN PC,AC NO,AC NAME,TOTAL ELECTORS IN AC,TOTAL VALID VOTES IN STATE,NOTA VOTES EVM IN AC,CANDIDATE NAME,PARTY,VOTES SECURED EVM
58976,Puducherry,1,PUDUCHERRY,1024024,2,THIRUBHUVANAI,33755,798177,263,ARUNACHALAM,IND,14
58977,Puducherry,1,PUDUCHERRY,1024024,2,THIRUBHUVANAI,33755,798177,263,E. ANANTHAVEL,IND,114
58978,Puducherry,1,PUDUCHERRY,1024024,2,THIRUBHUVANAI,33755,798177,263,R. RAJA,IND,10
58979,Puducherry,1,PUDUCHERRY,1024024,2,THIRUBHUVANAI,33755,798177,263,S. KALA,IND,28
58980,Puducherry,1,PUDUCHERRY,1024024,2,THIRUBHUVANAI,33755,798177,263,M. KRISHNAMURTHY,IND,59
58981,Puducherry,1,PUDUCHERRY,1024024,2,THIRUBHUVANAI,33755,798177,263,K. KISHORKUMAR,IND,57
58982,Puducherry,1,PUDUCHERRY,1024024,2,THIRUBHUVANAI,33755,798177,263,COUTTANE @ DHIVANEEDHE,IND,39
58983,Puducherry,1,PUDUCHERRY,1024024,2,THIRUBHUVANAI,33755,798177,263,KOLLANJIAPPAN,IND,47
58984,Puducherry,1,PUDUCHERRY,1024024,2,THIRUBHUVANAI,33755,798177,263,S. SATHISH KUMAR,IND,15
58985,Puducherry,1,PUDUCHERRY,1024024,2,THIRUBHUVANAI,33755,798177,263,NIRMALA GOPI,IND,8
58986,Puducherry,1,PUDUCHERRY,1024024,2,THIRUBHUVANAI,33755,798177,263,S. BAKTHAVATCHALAM,IND,39
58987,Puducherry,1,PUDUCHERRY,1024024,2,THIRUBHUVANAI,33755,798177,263,M. MANIKANDAN,IND,41
58988,Puducherry,1,PUDUCHERRY,1024024,2,THIRUBHUVANAI,33755,798177,263,V.P.MANICKAM,IND,9
58989,Puducherry,1,PUDUCHERRY,1024024,2,THIRUBHUVANAI,33755,798177,263,S.MASCO,IND,9
58990,Puducherry,1,PUDUCHERRY,1024024,2,THIRUBHUVANAI,33755,798177,263,MURUGAN,IND,5
58991,Puducherry,1,PUDUCHERRY,1024024,2,THIRUBHUVANAI,33755,798177,263,RAVINDIRAN,IND,13
58992,Puducherry,1,PUDUCHERRY,1024024,2,THIRUBHUVANAI,33755,798177,263,RAMADASS,IND,21
58993,Puducherry,1,PUDUCHERRY,1024024,2,THIRUBHUVANAI,33755,798177,263,P. RAJAN,IND,22
58994,Puducherry,1,PUDUCHERRY,1024024,3,OUSSUDU,34186,798177,242,ALANGARAVELU,BSP,50
58995,Puducherry,1,PUDUCHERRY,1024024,3,OUSSUDU,34186,798177,242,G. THAMIZHVENDAN,ADMK,517
58996,Puducherry,1,PUDUCHERRY,1024024,3,OUSSUDU,34186,798177,242,A. NAMASSIVAYAM,BJP,9733
58997,Puducherry,1,PUDUCHERRY,1024024,3,OUSSUDU,34186,798177,242,VE. VAITHILINGAM,INC,16285
58998,Puducherry,1,PUDUCHERRY,1024024,3,OUSSUDU,34186,798177,242,P. SANKARAN,SUCI,66
58999,Puducherry,1,PUDUCHERRY,1024024,3,OUSSUDU,34186,798177,242,K. PRABHUDEVAN,URPI,16
59000,Puducherry,1,PUDUCHERRY,1024024,3,OUSSUDU,34186,798177,242,DR. R. MENAGA,NTK,1070
59001,Puducherry,1,PUDUCHERRY,1024024,3,OUSSUDU,34186,798177,242,ARADADI POSIYYA,IND,43
59002,Puducherry,1,PUDUCHERRY,1024024,3,OUSSUDU,34186,798177,242,ARUNACHALAM,IND,22
59003,Puducherry,1,PUDUCHERRY,1024024,3,OUSSUDU,34186,798177,242,E. ANANTHAVEL,IND,21
59004,Puducherry,1,PUDUCHERRY,1024024,3,OUSSUDU,34186,798177,242,R. RAJA,IND,12
59005,Puducherry,1,PUDUCHERRY,1024024,3,OUSSUDU,34186,798177,242,S. KALA,IND,27
59006,Puducherry,1,PUDUCHERRY,1024024,3,OUSSUDU,34186,798177,242,M. KRISHNAMURTHY,IND,70
59007,Puducherry,1,PUDUCHERRY,1024024,3,OUSSUDU,34186,798177,242,K. KISHORKUMAR,IND,81
59008,Puducherry,1,PUDUCHERRY,1024024,3,OUSSUDU,34186,798177,242,COUTTANE @ DHIVANEEDHE,IND,27
59009,Puducherry,1,PUDUCHERRY,1024024,3,OUSSUDU,34186,798177,242,KOLLANJIAPPAN,IND,43
59010,Puducherry,1,PUDUCHERRY,1024024,3,OUSSUDU,34186,798177,242,S. SATHISH KUMAR,IND,25
59011,Puducherry,1,PUDUCHERRY,1024024,3,OUSSUDU,34186,798177,242,NIRMALA GOPI,IND,8
59012,Puducherry,1,PUDUCHERRY,1024024,3,OUSSUDU,34186,798177,242,S. BAKTHAVATCHALAM,IND,24
59013,Puducherry,1,PUDUCHERRY,1024024,3,OUSSUDU,34186,798177,242,M. MANIKANDAN,IND,53
59014,Puducherry,1,PUDUCHERRY,1024024,3,OUSSUDU,34186,798177,242,V.P.MANICKAM,IND,9
59015,Puducherry,1,PUDUCHERRY,1024024,3,OUSSUDU,34186,798177,242,S.MASCO,IND,4
59016,Puducherry,1,PUDUCHERRY,1024024,3,OUSSUDU,34186,798177,242,MURUGAN,IND,9
59017,Puducherry,1,PUDUCHERRY,1024024,3,OUSSUDU,34186,798177,242,RAVINDIRAN,IND,11
59018,Puducherry,1,PUDUCHERRY,1024024,3,OUSSUDU,34186,798177,242,RAMADASS,IND,13
59019,Puducherry,1,PUDUCHERRY,1024024,3,OUSSUDU,34186,798177,242,P. RAJAN,IND,18
59020,Puducherry,1,PUDUCHERRY,1024024,4,MANGALAM,40249,798177,345,ALANGARAVELU,BSP,94
59021,Puducherry,1,PUDUCHERRY,1024024,4,MANGALAM,40249,798177,345,G. THAMIZHVENDAN,ADMK,682
59022,Puducherry,1,PUDUCHERRY,1024024,4,MANGALAM,40249,798177,345,A. NAMASSIVAYAM,BJP,14646
59023,Puducherry,1,PUDUCHERRY,1024024,4,MANGALAM,40249,798177,345,VE. VAITHILINGAM,INC,15544
59024,Puducherry,1,PUDUCHERRY,1024024,4,MANGALAM,40249,798177,345,P. SANKARAN,SUCI,78
59025,Puducherry,1,PUDUCHERRY,1024024,4,MANGALAM,40249,798177,345,K. PRABHUDEVAN,URPI,29
59026,Puducherry,1,PUDUCHERRY,1024024,4,MANGALAM,40249,798177,345,DR. R. MENAGA,NTK,1304
59027,Puducherry,1,PUDUCHERRY,1024024,4,MANGALAM,40249,798177,345,ARADADI POSIYYA,IND,54
59028,Puducherry,1,PUDUCHERRY,1024024,4,MANGALAM,40249,798177,345,ARUNACHALAM,IND,18
59029,Puducherry,1,PUDUCHERRY,1024024,4,MANGALAM,40249,798177,345,E. ANANTHAVEL,IND,41
59030,Puducherry,1,PUDUCHERRY,1024024,4,MANGALAM,40249,798177,345,R. RAJA,IND,14
59031,Puducherry,1,PUDUCHERRY,1024024,4,MANGALAM,40249,798177,345,S. KALA,IND,27
59032,Puducherry,1,PUDUCHERRY,1024024,4,MANGALAM,40249,798177,345,M. KRISHNAMURTHY,IND,55
59033,Puducherry,1,PUDUCHERRY,1024024,4,MANGALAM,40249,798177,345,K. KISHORKUMAR,IND,90
59034,Puducherry,1,PUDUCHERRY,1024024,4,MANGALAM,40249,798177,345,COUTTANE @ DHIVANEEDHE,IND,38
59035,Puducherry,1,PUDUCHERRY,1024024,4,MANGALAM,40249,798177,345,KOLLANJIAPPAN,IND,248
59036,Puducherry,1,PUDUCHERRY,1024024,4,MANGALAM,40249,798177,345,S. SATHISH KUMAR,IND,25
59037,Puducherry,1,PUDUCHERRY,1024024,4,MANGALAM,40249,798177,345,NIRMALA GOPI,IND,6
59038,Puducherry,1,PUDUCHERRY,1024024,4,MANGALAM,40249,798177,345,S. BAKTHAVATCHALAM,IND,51
59039,Puducherry,1,PUDUCHERRY,1024024,4,MANGALAM,40249,798177,345,M. MANIKANDAN,IND,34
59040,Puducherry,1,PUDUCHERRY,1024024,4,MANGALAM,40249,798177,345,V.P.MANICKAM,IND,6
59041,Puducherry,1,PUDUCHERRY,1024024,4,MANGALAM,40249,798177,345,S.MASCO,IND,6
59042,Puducherry,1,PUDUCHERRY,1024024,4,MANGALAM,40249,798177,345,MURUGAN,IND,5
59043,Puducherry,1,PUDUCHERRY,1024024,4,MANGALAM,40249,798177,345,RAVINDIRAN,IND,11
59044,Puducherry,1,PUDUCHERRY,1024024,4,MANGALAM,40249,798177,345,RAMADASS,IND,12
59045,Puducherry,1,PUDUCHERRY,1024024,4,MANGALAM,40249,798177,345,P. RAJAN,IND,21
59046,Puducherry,1,PUDUCHERRY,1024024,5,VILLIANUR,46017,798177,391,ALANGARAVELU,BSP,39
59047,Puducherry,1,PUDUCHERRY,1024024,5,VILLIANUR,46017,798177,391,G. THAMIZHVENDAN,ADMK,590
59048,Puducherry,1,PUDUCHERRY,1024024,5,VILLIANUR,46017,798177,391,A. NAMASSIVAYAM,BJP,10317
59049,Puducherry,1,PUDUCHERRY,1024024,5,VILLIANUR,46017,798177,391,VE. VAITHILINGAM,INC,22846
59050,Puducherry,1,PUDUCHERRY,1024024,5,VILLIANUR,46017,798177,391,P. SANKARAN,SUCI,73
59051,Puducherry,1,PUDUCHERRY,1024024,5,VILLIANUR,46017,798177,391,K. PRABHUDEVAN,URPI,17
59052,Puducherry,1,PUDUCHERRY,1024024,5,VILLIANUR,46017,798177,391,DR. R. MENAGA,NTK,1537
59053,Puducherry,1,PUDUCHERRY,1024024,5,VILLIANUR,46017,798177,391,ARADADI POSIYYA,IND,39
59054,Puducherry,1,PUDUCHERRY,1024024,5,VILLIANUR,46017,798177,391,ARUNACHALAM,IND,13
59055,Puducherry,1,PUDUCHERRY,1024024,5,VILLIANUR,46017,798177,391,E. ANANTHAVEL,IND,31
59056,Puducherry,1,PUDUCHERRY,1024024,5,VILLIANUR,46017,798177,391,R. RAJA,IND,18
59057,Puducherry,1,PUDUCHERRY,1024024,5,VILLIANUR,46017,798177,391,S. KALA,IND,27
59058,Puducherry,1,PUDUCHERRY,1024024,5,VILLIANUR,46017,798177,391,M. KRISHNAMURTHY,IND,42
59059,Puducherry,1,PUDUCHERRY,1024024,5,VILLIANUR,46017,798177,391,K. KISHORKUMAR,IND,28
59060,Puducherry,1,PUDUCHERRY,1024024,5,VILLIANUR,46017,798177,391,COUTTANE @ DHIVANEEDHE,IND,46
59061,Puducherry,1,PUDUCHERRY,1024024,5,VILLIANUR,46017,798177,391,KOLLANJIAPPAN,IND,37
59062,Puducherry,1,PUDUCHERRY,1024024,5,VILLIANUR,46017,798177,391,S. SATHISH KUMAR,IND,53
59063,Puducherry,1,PUDUCHERRY,1024024,5,VILLIANUR,46017,798177,391,NIRMALA GOPI,IND,11
59064,Puducherry,1,PUDUCHERRY,1024024,5,VILLIANUR,46017,798177,391,S. BAKTHAVATCHALAM,IND,22
59065,Puducherry,1,PUDUCHERRY,1024024,5,VILLIANUR,46017,798177,391,M. MANIKANDAN,IND,43
59066,Puducherry,1,PUDUCHERRY,1024024,5,VILLIANUR,46017,798177,391,V.P.MANICKAM,IND,9
59067,Puducherry,1,PUDUCHERRY,1024024,5,VILLIANUR,46017,798177,391,S.MASCO,IND,18
59068,Puducherry,1,PUDUCHERRY,1024024,5,VILLIANUR,46017,798177,391,MURUGAN,IND,6
59069,Puducherry,1,PUDUCHERRY,1024024,5,VILLIANUR,46017,798177,391,RAVINDIRAN,IND,10
59070,Puducherry,1,PUDUCHERRY,1024024,5,VILLIANUR,46017,798177,391,RAMADASS,IND,14
59071,Puducherry,1,PUDUCHERRY,1024024,5,VILLIANUR,46017,798177,391,P. RAJAN,IND,95
59072,Puducherry,1,PUDUCHERRY,1024024,6,OZHUKARAI,44275,798177,527,ALANGARAVELU,BSP,32
59073,Puducherry,1,PUDUCHERRY,1024024,6,OZHUKARAI,44275,798177,527,G. THAMIZHVENDAN,ADMK,690
59074,Puducherry,1,PUDUCHERRY,1024024,6,OZHUKARAI,44275,798177,527,A. NAMASSIVAYAM,BJP,8733
59075,Puducherry,1,PUDUCHERRY,1024024,6,OZHUKARAI,44275,798177,527,VE. VAITHILINGAM,INC,20196
59076,Puducherry,1,PUDUCHERRY,1024024,6,OZHUKARAI,44275,798177,527,P. SANKARAN,SUCI,102
59077,Puducherry,1,PUDUCHERRY,1024024,6,OZHUKARAI,44275,798177,527,K. PRABHUDEVAN,URPI,27
59078,Puducherry,1,PUDUCHERRY,1024024,6,OZHUKARAI,44275,798177,527,DR. R. MENAGA,NTK,1590
59079,Puducherry,1,PUDUCHERRY,1024024,6,OZHUKARAI,44275,798177,527,ARADADI POSIYYA,IND,33
59080,Puducherry,1,PUDUCHERRY,1024024,6,OZHUKARAI,44275,798177,527,ARUNACHALAM,IND,14
59081,Puducherry,1,PUDUCHERRY,1024024,6,OZHUKARAI,44275,798177,527,E. ANANTHAVEL,IND,26
59082,Puducherry,1,PUDUCHERRY,1024024,6,OZHUKARAI,44275,798177,527,R. RAJA,IND,20
59083,Puducherry,1,PUDUCHERRY,1024024,6,OZHUKARAI,44275,798177,527,S. KALA,IND,21
59084,Puducherry,1,PUDUCHERRY,1024024,6,OZHUKARAI,44275,798177,527,M. KRISHNAMURTHY,IND,38
59085,Puducherry,1,PUDUCHERRY,1024024,6,OZHUKARAI,44275,798177,527,K. KISHORKUMAR,IND,26
59086,Puducherry,1,PUDUCHERRY,1024024,6,OZHUKARAI,44275,798177,527,COUTTANE @ DHIVANEEDHE,IND,29
59087,Puducherry,1,PUDUCHERRY,1024024,6,OZHUKARAI,44275,798177,527,KOLLANJIAPPAN,IND,32
59088,Puducherry,1,PUDUCHERRY,1024024,6,OZHUKARAI,44275,798177,527,S. SATHISH KUMAR,IND,30
59089,Puducherry,1,PUDUCHERRY,1024024,6,OZHUKARAI,44275,798177,527,NIRMALA GOPI,IND,10
59090,Puducherry,1,PUDUCHERRY,1024024,6,OZHUKARAI,44275,798177,527,S. BAKTHAVATCHALAM,IND,23
59091,Puducherry,1,PUDUCHERRY,1024024,6,OZHUKARAI,44275,798177,527,M. MANIKANDAN,IND,34
59092,Puducherry,1,PUDUCHERRY,1024024,6,OZHUKARAI,44275,798177,527,V.P.MANICKAM,IND,3
59093,Puducherry,1,PUDUCHERRY,1024024,6,OZHUKARAI,44275,798177,527,S.MASCO,IND,12
59094,Puducherry,1,PUDUCHERRY,1024024,6,OZHUKARAI,44275,798177,527,MURUGAN,IND,9
59095,Puducherry,1,PUDUCHERRY,1024024,6,OZHUKARAI,44275,798177,527,RAVINDIRAN,IND,10
59096,Puducherry,1,PUDUCHERRY,1024024,6,OZHUKARAI,44275,798177,527,RAMADASS,IND,7
59097,Puducherry,1,PUDUCHERRY,1024024,6,OZHUKARAI,44275,798177,527,P. RAJAN,IND,20
59098,Puducherry,1,PUDUCHERRY,1024024,7,KADIRGAMAM,35321,798177,457,ALANGARAVELU,BSP,37
59099,Puducherry,1,PUDUCHERRY,1024024,7,KADIRGAMAM,35321,798177,457,G. THAMIZHVENDAN,ADMK,571
59100,Puducherry,1,PUDUCHERRY,1024024,7,KADIRGAMAM,35321,798177,457,A. NAMASSIVAYAM,BJP,10924
59101,Puducherry,1,PUDUCHERRY,1024024,7,KADIRGAMAM,35321,798177,457,VE. VAITHILINGAM,INC,12206
59102,Puducherry,1,PUDUCHERRY,1024024,7,KADIRGAMAM,35321,798177,457,P. SANKARAN,SUCI,78
59103,Puducherry,1,PUDUCHERRY,1024024,7,KADIRGAMAM,35321,798177,457,K. PRABHUDEVAN,URPI,17
59104,Puducherry,1,PUDUCHERRY,1024024,7,KADIRGAMAM,35321,798177,457,DR. R. MENAGA,NTK,1812
59105,Puducherry,1,PUDUCHERRY,1024024,7,KADIRGAMAM,35321,798177,457,ARADADI POSIYYA,IND,49
59106,Puducherry,1,PUDUCHERRY,1024024,7,KADIRGAMAM,35321,798177,457,ARUNACHALAM,IND,14
59107,Puducherry,1,PUDUCHERRY,1024024,7,KADIRGAMAM,35321,798177,457,E. ANANTHAVEL,IND,30
59108,Puducherry,1,PUDUCHERRY,1024024,7,KADIRGAMAM,35321,798177,457,R. RAJA,IND,9
59109,Puducherry,1,PUDUCHERRY,1024024,7,KADIRGAMAM,35321,798177,457,S. KALA,IND,16
59110,Puducherry,1,PUDUCHERRY,1024024,7,KADIRGAMAM,35321,798177,457,M. KRISHNAMURTHY,IND,26
59111,Puducherry,1,PUDUCHERRY,1024024,7,KADIRGAMAM,35321,798177,457,K. KISHORKUMAR,IND,22
59112,Puducherry,1,PUDUCHERRY,1024024,7,KADIRGAMAM,35321,798177,457,COUTTANE @ DHIVANEEDHE,IND,18
59113,Puducherry,1,PUDUCHERRY,1024024,7,KADIRGAMAM,35321,798177,457,KOLLANJIAPPAN,IND,18
59114,Puducherry,1,PUDUCHERRY,1024024,7,KADIRGAMAM,35321,798177,457,S. SATHISH KUMAR,IND,47
59115,Puducherry,1,PUDUCHERRY,1024024,7,KADIRGAMAM,35321,798177,457,NIRMALA GOPI,IND,16
59116,Puducherry,1,PUDUCHERRY,1024024,7,KADIRGAMAM,35321,798177,457,S. BAKTHAVATCHALAM,IND,16
59117,Puducherry,1,PUDUCHERRY,1024024,7,KADIRGAMAM,35321,798177,457,M. MANIKANDAN,IND,19
59118,Puducherry,1,PUDUCHERRY,1024024,7,KADIRGAMAM,35321,798177,457,V.P.MANICKAM,IND,8
59119,Puducherry,1,PUDUCHERRY,1024024,7,KADIRGAMAM,35321,798177,457,S.MASCO,IND,8
59120,Puducherry,1,PUDUCHERRY,1024024,7,KADIRGAMAM,35321,798177,457,MURUGAN,IND,5
59121,Puducherry,1,PUDUCHERRY,1024024,7,KADIRGAMAM,35321,798177,457,RAVINDIRAN,IND,8
59122,Puducherry,1,PUDUCHERRY,1024024,7,KADIRGAMAM,35321,798177,457,RAMADASS,IND,5
59123,Puducherry,1,PUDUCHERRY,1024024,7,KADIRGAMAM,35321,798177,457,P. RAJAN,IND,18
59124,Puducherry,1,PUDUCHERRY,1024024,8,INDIRA NAGAR,35852,798177,481,ALANGARAVELU,BSP,53
59125,Puducherry,1,PUDUCHERRY,1024024,8,INDIRA NAGAR,35852,798177,481,G. THAMIZHVENDAN,ADMK,595
59126,Puducherry,1,PUDUCHERRY,1024024,8,INDIRA NAGAR,35852,798177,481,A. NAMASSIVAYAM,BJP,13464
59127,Puducherry,1,PUDUCHERRY,1024024,8,INDIRA NAGAR,35852,798177,481,VE. VAITHILINGAM,INC,11526
59128,Puducherry,1,PUDUCHERRY,1024024,8,INDIRA NAGAR,35852,798177,481,P. SANKARAN,SUCI,52
59129,Puducherry,1,PUDUCHERRY,1024024,8,INDIRA NAGAR,35852,798177,481,K. PRABHUDEVAN,URPI,27
59130,Puducherry,1,PUDUCHERRY,1024024,8,INDIRA NAGAR,35852,798177,481,DR. R. MENAGA,NTK,2049
59131,Puducherry,1,PUDUCHERRY,1024024,8,INDIRA NAGAR,35852,798177,481,ARADADI POSIYYA,IND,46
59132,Puducherry,1,PUDUCHERRY,1024024,8,INDIRA NAGAR,35852,798177,481,ARUNACHALAM,IND,16
59133,Puducherry,1,PUDUCHERRY,1024024,8,INDIRA NAGAR,35852,798177,481,E. ANANTHAVEL,IND,38
59134,Puducherry,1,PUDUCHERRY,1024024,8,INDIRA NAGAR,35852,798177,481,R. RAJA,IND,17
59135,Puducherry,1,PUDUCHERRY,1024024,8,INDIRA NAGAR,35852,798177,481,S. KALA,IND,18
59136,Puducherry,1,PUDUCHERRY,1024024,8,INDIRA NAGAR,35852,798177,481,M. KRISHNAMURTHY,IND,26
59137,Puducherry,1,PUDUCHERRY,1024024,8,INDIRA NAGAR,35852,798177,481,K. KISHORKUMAR,IND,35
59138,Puducherry,1,PUDUCHERRY,1024024,8,INDIRA NAGAR,35852,798177,481,COUTTANE @ DHIVANEEDHE,IND,53
59139,Puducherry,1,PUDUCHERRY,1024024,8,INDIRA NAGAR,35852,798177,481,KOLLANJIAPPAN,IND,32
59140,Puducherry,1,PUDUCHERRY,1024024,8,INDIRA NAGAR,35852,798177,481,S. SATHISH KUMAR,IND,45
59141,Puducherry,1,PUDUCHERRY,1024024,8,INDIRA NAGAR,35852,798177,481,NIRMALA GOPI,IND,13
59142,Puducherry,1,PUDUCHERRY,1024024,8,INDIRA NAGAR,35852,798177,481,S. BAKTHAVATCHALAM,IND,22
59143,Puducherry,1,PUDUCHERRY,1024024,8,INDIRA NAGAR,35852,798177,481,M. MANIKANDAN,IND,41
59144,Puducherry,1,PUDUCHERRY,1024024,8,INDIRA NAGAR,35852,798177,481,V.P.MANICKAM,IND,10
59145,Puducherry,1,PUDUCHERRY,1024024,8,INDIRA NAGAR,35852,798177,481,S.MASCO,IND,10
59146,Puducherry,1,PUDUCHERRY,1024024,8,INDIRA NAGAR,35852,798177,481,MURUGAN,IND,6
59147,Puducherry,1,PUDUCHERRY,1024024,8,INDIRA NAGAR,35852,798177,481,RAVINDIRAN,IND,10
59148,Puducherry,1,PUDUCHERRY,1024024,8,INDIRA NAGAR,35852,798177,481,RAMADASS,IND,11
59149,Puducherry,1,PUDUCHERRY,1024024,8,INDIRA NAGAR,35852,798177,481,P. RAJAN,IND,17
59150,Puducherry,1,PUDUCHERRY,1024024,9,THATTANCHAVADY,30336,798177,388,ALANGARAVELU,BSP,55
59151,Puducherry,1,PUDUCHERRY,1024024,9,THATTANCHAVADY,30336,798177,388,G. THAMIZHVENDAN,ADMK,679
59152,Puducherry,1,PUDUCHERRY,1024024,9,THATTANCHAVADY,30336,798177,388,A. NAMASSIVAYAM,BJP,7921
59153,Puducherry,1,PUDUCHERRY,1024024,9,THATTANCHAVADY,30336,798177,388,VE. VAITHILINGAM,INC,11324
59154,Puducherry,1,PUDUCHERRY,1024024,9,THATTANCHAVADY,30336,798177,388,P. SANKARAN,SUCI,60
59155,Puducherry,1,PUDUCHERRY,1024024,9,THATTANCHAVADY,30336,798177,388,K. PRABHUDEVAN,URPI,20
59156,Puducherry,1,PUDUCHERRY,1024024,9,THATTANCHAVADY,30336,798177,388,DR. R. MENAGA,NTK,1522
59157,Puducherry,1,PUDUCHERRY,1024024,9,THATTANCHAVADY,30336,798177,388,ARADADI POSIYYA,IND,26
59158,Puducherry,1,PUDUCHERRY,1024024,9,THATTANCHAVADY,30336,798177,388,ARUNACHALAM,IND,18
59159,Puducherry,1,PUDUCHERRY,1024024,9,THATTANCHAVADY,30336,798177,388,E. ANANTHAVEL,IND,31
59160,Puducherry,1,PUDUCHERRY,1024024,9,THATTANCHAVADY,30336,798177,388,R. RAJA,IND,7
59161,Puducherry,1,PUDUCHERRY,1024024,9,THATTANCHAVADY,30336,798177,388,S. KALA,IND,15
59162,Puducherry,1,PUDUCHERRY,1024024,9,THATTANCHAVADY,30336,798177,388,M. KRISHNAMURTHY,IND,17
59163,Puducherry,1,PUDUCHERRY,1024024,9,THATTANCHAVADY,30336,798177,388,K. KISHORKUMAR,IND,19
59164,Puducherry,1,PUDUCHERRY,1024024,9,THATTANCHAVADY,30336,798177,388,COUTTANE @ DHIVANEEDHE,IND,51
59165,Puducherry,1,PUDUCHERRY,1024024,9,THATTANCHAVADY,30336,798177,388,KOLLANJIAPPAN,IND,26
59166,Puducherry,1,PUDUCHERRY,1024024,9,THATTANCHAVADY,30336,798177,388,S. SATHISH KUMAR,IND,43
59167,Puducherry,1,PUDUCHERRY,1024024,9,THATTANCHAVADY,30336,798177,388,NIRMALA GOPI,IND,21
59168,Puducherry,1,PUDUCHERRY,1024024,9,THATTANCHAVADY,30336,798177,388,S. BAKTHAVATCHALAM,IND,13
59169,Puducherry,1,PUDUCHERRY,1024024,9,THATTANCHAVADY,30336,798177,388,M. MANIKANDAN,IND,21
59170,Puducherry,1,PUDUCHERRY,1024024,9,THATTANCHAVADY,30336,798177,388,V.P.MANICKAM,IND,8
59171,Puducherry,1,PUDUCHERRY,1024024,9,THATTANCHAVADY,30336,798177,388,S.MASCO,IND,5
59172,Puducherry,1,PUDUCHERRY,1024024,9,THATTANCHAVADY,30336,798177,388,MURUGAN,IND,6
59173,Puducherry,1,PUDUCHERRY,1024024,9,THATTANCHAVADY,30336,798177,388,RAVINDIRAN,IND,6
59174,Puducherry,1,PUDUCHERRY,1024024,9,THATTANCHAVADY,30336,798177,388,RAMADASS,IND,6
59175,Puducherry,1,PUDUCHERRY,1024024,9,THATTANCHAVADY,30336,798177,388,P. RAJAN,IND,14
59176,Puducherry,1,PUDUCHERRY,1024024,10,KAMARAJ NAGAR,39298,798177,487,ALANGARAVELU,BSP,47
59177,Puducherry,1,PUDUCHERRY,1024024,10,KAMARAJ NAGAR,39298,798177,487,G. THAMIZHVENDAN,ADMK,749
59178,Puducherry,1,PUDUCHERRY,1024024,10,KAMARAJ NAGAR,39298,798177,487,A. NAMASSIVAYAM,BJP,10299
59179,Puducherry,1,PUDUCHERRY,1024024,10,KAMARAJ NAGAR,39298,798177,487,VE. VAITHILINGAM,INC,15314
59180,Puducherry,1,PUDUCHERRY,1024024,10,KAMARAJ NAGAR,39298,798177,487,P. SANKARAN,SUCI,98
59181,Puducherry,1,PUDUCHERRY,1024024,10,KAMARAJ NAGAR,39298,798177,487,K. PRABHUDEVAN,URPI,19
59182,Puducherry,1,PUDUCHERRY,1024024,10,KAMARAJ NAGAR,39298,798177,487,DR. R. MENAGA,NTK,1693
59183,Puducherry,1,PUDUCHERRY,1024024,10,KAMARAJ NAGAR,39298,798177,487,ARADADI POSIYYA,IND,35
59184,Puducherry,1,PUDUCHERRY,1024024,10,KAMARAJ NAGAR,39298,798177,487,ARUNACHALAM,IND,14
59185,Puducherry,1,PUDUCHERRY,1024024,10,KAMARAJ NAGAR,39298,798177,487,E. ANANTHAVEL,IND,20
59186,Puducherry,1,PUDUCHERRY,1024024,10,KAMARAJ NAGAR,39298,798177,487,R. RAJA,IND,12
59187,Puducherry,1,PUDUCHERRY,1024024,10,KAMARAJ NAGAR,39298,798177,487,S. KALA,IND,31
59188,Puducherry,1,PUDUCHERRY,1024024,10,KAMARAJ NAGAR,39298,798177,487,M. KRISHNAMURTHY,IND,10
59189,Puducherry,1,PUDUCHERRY,1024024,10,KAMARAJ NAGAR,39298,798177,487,K. KISHORKUMAR,IND,25
59190,Puducherry,1,PUDUCHERRY,1024024,10,KAMARAJ NAGAR,39298,798177,487,COUTTANE @ DHIVANEEDHE,IND,24
59191,Puducherry,1,PUDUCHERRY,1024024,10,KAMARAJ NAGAR,39298,798177,487,KOLLANJIAPPAN,IND,23
59192,Puducherry,1,PUDUCHERRY,1024024,10,KAMARAJ NAGAR,39298,798177,487,S. SATHISH KUMAR,IND,45
59193,Puducherry,1,PUDUCHERRY,1024024,10,KAMARAJ NAGAR,39298,798177,487,NIRMALA GOPI,IND,106
59194,Puducherry,1,PUDUCHERRY,1024024,10,KAMARAJ NAGAR,39298,798177,487,S. BAKTHAVATCHALAM,IND,17
59195,Puducherry,1,PUDUCHERRY,1024024,10,KAMARAJ NAGAR,39298,798177,487,M. MANIKANDAN,IND,20
59196,Puducherry,1,PUDUCHERRY,1024024,10,KAMARAJ NAGAR,39298,798177,487,V.P.MANICKAM,IND,7
59197,Puducherry,1,PUDUCHERRY,1024024,10,KAMARAJ NAGAR,39298,798177,487,S.MASCO,IND,5
59198,Puducherry,1,PUDUCHERRY,1024024,10,KAMARAJ NAGAR,39298,798177,487,MURUGAN,IND,2
59199,Puducherry,1,PUDUCHERRY,1024024,10,KAMARAJ NAGAR,39298,798177,487,RAVINDIRAN,IND,4
59200,Puducherry,1,PUDUCHERRY,1024024,10,KAMARAJ NAGAR,39298,798177,487,RAMADASS,IND,7
59201,Puducherry,1,PUDUCHERRY,1024024,10,KAMARAJ NAGAR,39298,798177,487,P. RAJAN,IND,15
